,mfl_id,sportradar_id,fantasypros_id,gsis_id,pff_id,sleeper_id,nfl_id,espn_id,yahoo_id,fleaflicker_id,cbs_id,pfr_id,cfbref_id,rotowire_id,rotoworld_id,ktc_id,stats_id,stats_global_id,fantasy_data_id,swish_id,name,merge_name,position,team,birthdate,age,draft_year,draft_round,draft_pick,draft_ovr,twitter_username,height,weight,college,db_season
7949,7519,,,,,,,,,,493036.0,ReedJ.20,jr-reed-1,3991.0,2838,,6888.0,0.0,,,J.R. Reed,jr reed,S,NYJ,1982-02-11,39.2,2004.0,4.0,33.0,129.0,,71.0,202.0,South Florida,2025
7950,7520,,,00-0022711,1851.0,,29083.0,5655.0,,,492905.0,ChilBr20,brandon-chillar-1,3997.0,1630,,6889.0,246337.0,,,Brandon Chillar,brandon chillar,LB,FA,1982-10-21,38.5,2004.0,4.0,34.0,130.0,,75.0,237.0,UCLA,2025
7951,7523,d6506645-ea04-4fd2-bd07-79bdc79d3011,,00-0022814,1854.0,,2506007.0,5658.0,,,492887.0,BallDa20,dave-ball-1,3929.0,2839,,6892.0,246340.0,,,Dave Ball,dave ball,DE,FA,1981-01-04,40.3,2004.0,5.0,1.0,133.0,,77.0,255.0,UCLA,2025
7952,7524,,,,,,,,,,493017.0,MoraJo00,johnnie-morant-1,3848.0,1640,,6893.0,0.0,,,Johnnie Morant,johnnie morant,WR,FA,1981-12-07,39.4,2004.0,5.0,2.0,134.0,,76.0,220.0,Syracuse,2025
7953,7525,4b8a562d-206d-4c87-b82a-0de03e872272,,00-0024707,,376.0,2505988.0,11078.0,6894,2523,493063.0,SmitAn03,,3995.0,2840,,6894.0,216113.0,8595.0,,Antonio Smith,antonio smith,DE,FA,1981-10-21,39.5,2004.0,5.0,3.0,135.0,antoniosmith94,75.0,290.0,Oklahoma State,2025
7954,7526,2f9c9e68-4ef7-4759-8634-a2387219b246,,00-0022815,1857.0,,2506008.0,5661.0,,2156,493121.0,WilsGi20,gibril-wilson-1,4001.0,2841,,6895.0,246343.0,,,Gibril Wilson,gibril wilson,S,FA,1981-11-12,39.5,2004.0,5.0,4.0,136.0,,72.0,206.0,Tennessee,2025
7955,7527,ed29fd68-0d5d-4636-8010-31436a78c9c6,,00-0022874,1858.0,275.0,2506063.0,5662.0,6896,,493053.0,scobejos01,josh-scobee-1,3924.0,2842,,6896.0,246344.0,6902.0,,Josh Scobee,josh scobee,PK,FA,1982-06-23,38.9,2004.0,5.0,5.0,137.0,JoshScobee10,73.0,210.0,Louisiana Tech,2025
7956,7529,,,00-0022876,1860.0,,29092.0,5664.0,,,492994.0,LeisRo20,rodney-leisle-1,3959.0,2844,,6898.0,246346.0,,,Rodney Leisle,rodney leisle,DT,FA,1981-02-05,40.3,2004.0,5.0,7.0,139.0,,75.0,315.0,UCLA,2025
7957,7530,,,,,,,,,,492996.0,LewiAl20,alex-lewis-1,4003.0,2845,,6899.0,555708.0,,,Alex Lewis,alex lewis,LB,FA,1981-06-11,39.9,2004.0,5.0,8.0,140.0,,78.0,315.0,Wisconsin,2025
7958,7532,,,,,,,,,,492989.0,LavaCh20,chad-lavalais-1,3913.0,2847,,6901.0,0.0,,,Chad Lavalais,chad lavalais,DT,CAR,1979-04-15,42.1,2004.0,5.0,10.0,142.0,,74.0,292.0,LSU,2025
7959,7533,f9d0ded4-5c83-4367-8cd0-9776e0cfcc8f,,00-0022218,1864.0,,2505691.0,5668.0,,1946,12284.0,ColeEr21,erik-coleman-1,3999.0,2848,,6902.0,246350.0,,,Erik Coleman,erik coleman,S,FA,1982-05-06,39.0,2004.0,5.0,11.0,143.0,erikcoleman,70.0,207.0,Washington State,2025
7960,7534,,,00-0022817,1865.0,5834.0,29097.0,5669.0,,,493045.0,RyanSe00,sean-ryan-1,3878.0,1644,,6903.0,246351.0,8748.0,,Sean Ryan,sean ryan,TE,FA,1980-03-27,41.1,2004.0,5.0,12.0,144.0,,77.0,260.0,Boston College,2025
7961,7535,,,,,,,,,,,,,,2849,,6904.0,0.0,,,Nathaniel Adibi,nathaniel adibi,DE,TEN,1981-01-25,40.3,2004.0,5.0,13.0,,,75.0,249.0,Virginia Tech,2025
7962,7536,,,,,,,,,,,,,4006.0,2850,,6905.0,0.0,,,Tony Simmons,tony simmons,WR,NEP,1981-04-10,40.1,2004.0,5.0,14.0,,,77.0,311.0,North Carolina,2025
7963,7537,,,,,,,,,,492955.0,,,,2851,,6906.0,0.0,,,Claude Harriott,claude harriott,DE,DET,1981-04-08,40.1,2004.0,5.0,15.0,,,75.0,271.0,Pittsburgh,2025
7964,7538,,,,,,,,,,,KrenCr00,craig-krenzel-1,3808.0,1645,,6907.0,0.0,,,Craig Krenzel,craig krenzel,QB,FA,1981-07-01,39.9,2004.0,5.0,16.0,148.0,,76.0,228.0,Ohio State,2025
7965,7539,,,,,,,,,,493003.0,MannMa00,maurice-mann-1,3870.0,327,,6908.0,0.0,,,Maurice Mann,maurice mann,WR,WAS,1982-09-14,38.6,2004.0,5.0,17.0,149.0,,73.0,190.0,Nevada,2025
7966,7540,,,,,,,,,,,ThomCh24,,,2852,,6909.0,0.0,,,Chris Thompson,chris thompson,CB,FA,1982-05-19,39.0,2004.0,5.0,18.0,150.0,,72.0,187.0,Nicholls State,2025
7967,7542,,,,,,,,,,493060.0,ShoaJe20,jeff-shoate-1,4010.0,2854,,6911.0,0.0,,,Jeff Shoate,jeff shoate,CB,FA,1981-03-23,40.1,2004.0,5.0,20.0,152.0,,70.0,180.0,San Diego State,2025
7968,7543,,,,,,,,,,553450.0,GreeRo20,,3952.0,2855,,6912.0,0.0,,,Roderick Green,roderick green,LB,SFO,1982-04-26,39.0,2004.0,5.0,21.0,153.0,,74.0,255.0,Central Missouri Sta,2025
7969,7544,aa5dbd51-fb7a-4077-8691-bf90b9eeabfa,9464.0,00-0022821,1873.0,,2506014.0,5679.0,6913,,493097.0,TurnMi00,michael-turner-2,3949.0,2641,,6913.0,246361.0,,,Michael Turner,michael turner,RB,FA,1982-02-13,39.2,2004.0,5.0,22.0,154.0,,70.0,247.0,Northern Illinois,2025
7970,7545,,,,,,,,,,492922.0,DaviRo21,rod-davis-1,4005.0,2856,,6914.0,0.0,,,Rod Davis,rod davis,LB,MIN,1981-04-02,40.1,2004.0,5.0,23.0,155.0,,74.0,239.0,Southern Mississippi,2025
7971,7546,,,00-0022796,1875.0,,29109.0,5681.0,,,492981.0,KarnMi00,mike-karney-1,3834.0,2857,,6915.0,246363.0,,,Mike Karney,mike karney,RB,FA,1981-07-06,39.8,2004.0,5.0,24.0,156.0,,71.0,255.0,Arizona State,2025
7972,7547,,,,,,,,,,492948.0,HackD.00,dj-hackett-1,3869.0,2642,,6916.0,0.0,,,D.J. Hackett,dj hackett,WR,FA*,1981-07-03,39.8,2004.0,5.0,25.0,157.0,,74.0,208.0,Colorado,2025
7973,7548,,,,,,,,,,493059.0,ShivJa20,jason-shivers-1,3953.0,2858,,6917.0,0.0,,,Jason Shivers,jason shivers,S,FA,1982-11-04,38.5,2004.0,5.0,26.0,158.0,,72.0,195.0,Arizona State,2025
7974,7550,,,,,,,,,,492896.0,BuaxTo20,tony-bua-1,4016.0,2860,,6919.0,0.0,,,Tony Bua,tony bua,S,FA,1980-02-11,41.2,2004.0,5.0,28.0,160.0,,71.0,218.0,Arkansas,2025
7975,7551,9c5810b7-13c7-40f9-aecd-c22db728a2c8,,00-0022878,1879.0,,2506067.0,5686.0,,,492945.0,GordAm20,amon-gordon-1,4008.0,2861,,6920.0,246368.0,,,Amon Gordon,amon gordon,DT,FA,1981-10-13,39.6,2004.0,5.0,29.0,161.0,,74.0,305.0,Stanford,2025
7976,7552,,,,,,,,,,493081.0,TapeTh00,thomas-tapeh-1,3837.0,2862,,6921.0,0.0,,,Thomas Tapeh,thomas tapeh,RB,FA,1980-03-28,41.1,2004.0,5.0,30.0,162.0,,73.0,243.0,Minnesota,2025
7977,7553,,,,,,,,,,492901.0,CartDr00,drew-carter-1,3858.0,2643,,6922.0,0.0,,,Drew Carter,drew carter,WR,OAK,1981-09-05,39.7,2004.0,5.0,31.0,163.0,,75.0,200.0,Ohio State,2025
7978,7554,,,,,,,,,,493046.0,SamxP.20,pk-sam-1,3847.0,2644,,6923.0,0.0,,,P.K. Sam,pk sam,WR,FA,1983-02-26,38.2,2004.0,5.0,32.0,164.0,,75.0,210.0,Florida State,2025
7979,7555,,,,,,,,,,,ReynRo20,robert-reynolds-1,4011.0,2863,,6924.0,0.0,,,Robert Reynolds,robert reynolds,LB,FA,1981-05-20,40.0,2004.0,5.0,33.0,165.0,,75.0,247.0,Ohio State,2025
7980,7556,,,,,,,,,,492968.0,,,4012.0,2864,,6925.0,0.0,,,Shawn Johnson,shawn johnson,DE,FA,1980-03-24,41.1,2004.0,6.0,1.0,,,77.0,265.0,Delaware,2025
7981,7557,,,00-0022904,1885.0,,29120.0,5692.0,,,492991.0,LeckNi20,,3942.0,2865,,6926.0,246374.0,,,Kaseem Sinceno,kaseem sinceno,TE,CHI,1982-03-12,39.2,2004.0,6.0,2.0,167.0,,75.0,291.0,Kansas State,2025
7982,7558,,,,,,,,,,,TaylJa00,jamaar-taylor-1,3857.0,2866,,6927.0,0.0,,,Jamaar Taylor,jamaar taylor,WR,FA,1981-02-25,40.2,2004.0,6.0,3.0,168.0,,,197.0,Texas A&M,2025
7983,7559,,,,,,,,,,492985.0,KrauRy00,,4013.0,2867,,6928.0,0.0,,,Ryan Krause,ryan krause,TE,FA,1981-06-16,39.9,2004.0,6.0,4.0,169.0,,75.0,244.0,Nebraska-Omaha,2025
7984,7560,,,,,,,,,,492925.0,,,4032.0,2868,,6929.0,0.0,,,Vontez Duff,vontez duff,CB,FA,1982-03-08,39.2,2004.0,6.0,5.0,,,70.0,193.0,Notre Dame,2025
7985,7561,,,,,,,,,,493001.0,LukeTr00,triandos-luke-1,3855.0,2646,,6930.0,0.0,,,Triandos Luke,triandos luke,WR,FA,1981-12-24,39.4,2004.0,6.0,6.0,171.0,,70.0,194.0,Alabama,2025
7986,7563,,,,,,,,,,492962.0,HutcVo20,von-hutchins-1,4019.0,2870,,6932.0,0.0,,,Von Hutchins,von hutchins,S,FA,1981-02-14,40.2,2004.0,6.0,8.0,173.0,,79.0,185.0,Mississippi,2025
7987,7565,,,,,,,,,,492999.0,LordJa21,jammal-lord-1,4020.0,2872,,6934.0,0.0,,,Jammal Lord,jammal lord,S,FA,1981-01-10,40.3,2004.0,6.0,10.0,175.0,,74.0,220.0,Nebraska,2025
7988,7566,,,00-0022728,1894.0,,29129.0,5701.0,,,492904.0,ChamKi20,,4036.0,2873,,6935.0,246383.0,,,Tony Siragusa,tony siragusa,DL,BAL,1979-03-19,42.1,2004.0,6.0,11.0,176.0,,79.0,315.0,Stanford,2025
7989,7569,2b39a211-eabd-4ebd-b896-b64c8718ccec,,00-0022906,1897.0,,2506094.0,5704.0,,2162,493114.0,WillCo21,,4022.0,2876,,6938.0,246386.0,,,Corey Williams,corey williams,DT,FA,1980-08-17,40.7,2004.0,6.0,14.0,179.0,,76.0,320.0,Arkansas State,2025
7990,7571,,,,,,,,,,492990.0,LawrNa00,,4018.0,2878,,6940.0,246388.0,,,Nate Lawrie,nate lawrie,TE,CIN,1981-10-17,39.6,2004.0,6.0,16.0,181.0,,78.0,255.0,Yale,2025
7991,7572,,,00-0022881,1900.0,,29135.0,5707.0,,,493073.0,SpenCo20,cody-spencer-1,4041.0,2879,,6941.0,0.0,,,Cody Spencer,cody spencer,LB,DET,1981-06-01,39.9,2004.0,6.0,17.0,182.0,,74.0,245.0,North Texas,2025
7992,7573,,,,,,,,,,,BrooGr20,greg-brooks-1,3938.0,2880,,6942.0,0.0,,,Greg Brooks,greg brooks,CB,CIN,1980-12-16,40.4,2004.0,6.0,18.0,183.0,,71.0,182.0,Southern Mississippi,2025
7993,7574,,,,,,,,,,492930.0,,,4042.0,2881,,6943.0,0.0,,,Deandre' Eiland,deandre eiland,S,FA,1982-06-04,38.9,2004.0,6.0,19.0,,,,202.0,South Carolina,2025
7994,7575,,,,,,,,,,,HallAn00,andy-hall-1,4014.0,2882,,6944.0,0.0,,,Andy Hall,andy hall,QB,FA,1980-11-26,40.4,2004.0,6.0,20.0,185.0,,,218.0,Delaware,2025
7995,7576,,,,,,,,,,493034.0,PruiEt20,etric-pruitt-1,3955.0,2883,,6945.0,0.0,,,Etric Pruitt,etric pruitt,S,DET,1981-08-16,39.7,2004.0,6.0,21.0,186.0,,72.0,196.0,Southern Mississippi,2025
7996,7577,8bbd5520-52e9-4187-889f-bd4552622869,,00-0028845,7748.0,1238.0,38785.0,15151.0,26168,,492956.0,HarrJo02,,3795.0,2647,,6946.0,450765.0,14567.0,450765,Josh Harris,josh harris,QB,FA,1982-09-09,38.7,2004.0,6.0,22.0,,,73.0,224.0,Bowling Green,2025
7997,7578,edaad8e3-62cd-4715-b225-0010ee9825a0,,00-0022824,1906.0,112.0,2506017.0,5713.0,6947,,492992.0,LeexAn20,andy-lee-1,4044.0,2884,,6947.0,246395.0,3100.0,246395,Andy Lee,andy lee,PN,FA,1982-08-11,41.5,2004.0,6.0,23.0,188.0,AndyLee4,73.0,185.0,Pittsburgh,2025
7998,7579,,,00-0022692,1907.0,,29142.0,5714.0,,,493085.0,TerrCr20,craig-terrill-1,4023.0,2885,,6948.0,246396.0,,,Craig Terrill,craig terrill,DT,FA,1980-06-27,40.9,2004.0,6.0,24.0,189.0,TerrillMusic,74.0,296.0,Purdue,2025
7999,7581,,,,,,,,,,492935.0,FlemTr00,troy-fleming-1,3825.0,2648,,6950.0,0.0,,,Troy Fleming,troy fleming,RB,CAR,1980-10-01,40.6,2004.0,6.0,26.0,191.0,,72.0,245.0,Tennessee,2025
8000,7582,,,,,,,,,,493127.0,WynnDe20,dexter-wynn-1,4046.0,2887,,6951.0,0.0,,,Dexter Wynn,dexter wynn,CB,DET,1981-02-25,40.2,2004.0,6.0,27.0,192.0,,69.0,175.0,Colorado State,2025
8001,7583,,,00-0022744,1910.0,,29145.0,5718.0,,1623,493072.0,SorgJi00,jim-sorgi-1,4015.0,2888,,6952.0,246400.0,,,Jim Sorgi,jim sorgi,QB,FA,1980-12-03,40.4,2004.0,6.0,28.0,193.0,,77.0,196.0,Wisconsin,2025
8002,7584,,,,,,,,,,492984.0,KranMa00,matt-kranchick-1,4017.0,2889,,6953.0,0.0,,,Matt Kranchick,matt kranchick,TE,NEP,1979-12-13,41.4,2004.0,6.0,29.0,194.0,,79.0,260.0,Penn State,2025
8003,7585,,,,,,,,,,493012.0,,,3862.0,2890,,6954.0,0.0,,,Jeris McIntyre,jeris mcintyre,WR,FA,1981-07-04,39.8,2004.0,6.0,30.0,,,72.0,203.0,Auburn,2025
8004,7586,,,,,,,,,,493095.0,TuftSe20,,4049.0,2891,,6955.0,0.0,,,Sean Tufts,sean tufts,LB,FA,1982-03-26,39.1,2004.0,6.0,31.0,196.0,,,236.0,Colorado,2025
8005,7588,f6479d40-7c0d-4100-930d-6c53c3e0b83b,13442.0,00-0030836,9175.0,2218.0,2550494.0,17199.0,28039,,492997.0,LewiKe01,keith-lewis-1,4050.0,2893,,6957.0,459965.0,16600.0,,Keith Lewis,keith lewis,S,FA,1981-10-20,39.5,2004.0,6.0,33.0,198.0,,73.0,190.0,Oregon,2025
8006,7589,,,,,,,,,,493015.0,MoorCl00,,3856.0,2894,,6958.0,0.0,,,Clarence Moore,clarence moore,WR,FA,1982-09-24,38.6,2004.0,6.0,34.0,199.0,,78.0,220.0,Northern Arizona,2025
8007,7590,,,00-0022764,1916.0,,29153.0,5725.0,,,492880.0,AndeCh21,,4051.0,2895,,6959.0,246407.0,,,Charlie Anderson,charlie anderson,LB,FA,1981-12-08,39.4,2004.0,6.0,35.0,200.0,,76.0,250.0,Mississippi,2025
8008,7591,,,,,,,,,,493068.0,,,3799.0,1681,,6960.0,0.0,,,Jeff Smoker,jeff smoker,QB,FA,1981-06-13,39.9,2004.0,6.0,36.0,,,75.0,223.0,Michigan State,2025
8009,7592,,,,,,,,,,493019.0,NavaJo00,john-navarre-1,3794.0,1633,,6961.0,0.0,,,John Navarre,john navarre,QB,FA,1980-09-09,40.7,2004.0,7.0,1.0,202.0,,78.0,243.0,Michigan,2025
8010,7594,,,00-0022703,1920.0,,29157.0,5729.0,,,492891.0,BingRy20,ryon-bingham-1,4130.0,2897,,6963.0,246411.0,,,Ryon Bingham,ryon bingham,DE,SDC,1981-06-06,39.9,2004.0,7.0,3.0,204.0,,75.0,303.0,Nebraska,2025
8011,7595,,,00-0022828,1921.0,,29158.0,5730.0,,,492977.0,JoneNa20,,4026.0,2898,,6964.0,0.0,,,Nathan Jones,nathan jones,CB,FA,1982-06-13,38.9,2004.0,7.0,4.0,205.0,,70.0,185.0,Rutgers,2025
8012,7596,,,00-0022882,1922.0,,29159.0,5731.0,,,492976.0,JoneMa01,mark-jones-1,4056.0,2899,,6965.0,246413.0,,,Mark Jones,mark jones,WR,FA,1980-11-03,40.5,2004.0,7.0,5.0,206.0,,69.0,185.0,Tennessee,2025
8013,7598,,,,,,,,,,492928.0,EcheAd00,adimchinobe-echemandu-1,3818.0,2901,,6967.0,0.0,,,Adimchinobe Echemandu,adimchinobe echemandu,RB,FA,1980-11-21,40.5,2004.0,7.0,7.0,208.0,,70.0,226.0,California,2025
8014,7600,,,,,,,,,,,OrrxRa20,,,,,6969.0,0.0,,,Raheem Orr,raheem orr,DE,FA,1982-11-08,38.5,2004.0,7.0,9.0,210.0,,75.0,258.0,Rutgers,2025
8015,7601,,,,,,,,,,493089.0,ThomSl00,sloan-thomas-1,4029.0,2904,,6970.0,0.0,,,Sloan Thomas,sloan thomas,WR,FA,1981-12-22,39.4,2004.0,7.0,10.0,211.0,,,203.0,Texas,2025
8016,7602,,,,,,,,,,,TaylEr20,eric-taylor-1,4061.0,2905,,6971.0,0.0,,,Eric Taylor,eric taylor,DE,FA,1981-12-14,39.4,2004.0,7.0,11.0,212.0,,74.0,309.0,Memphis,2025
8017,7603,,,00-0022730,1929.0,,29166.0,5738.0,,,493007.0,McClDa21,darrell-mcclover-1,4030.0,2906,,6972.0,0.0,,,Darrell McClover,darrell mcclover,LB,CHI,1981-08-25,39.7,2004.0,7.0,12.0,213.0,,73.0,226.0,Miami (Fla.),2025
8018,7604,,,,,,,,,,493065.0,SmitJo00,jonathan-smith-1,4063.0,2907,,6973.0,0.0,,,Jonathan Smith,jonathan smith,WR,FA,1981-11-28,39.4,2004.0,7.0,13.0,214.0,,70.0,194.0,Washington State,2025
8019,7605,,,,,,,,,,493005.0,MarsAl20,alfonso-marshall-1,4031.0,2908,,6974.0,0.0,,,Alfonso Marshall,alfonso marshall,CB,FA,1981-01-17,40.3,2004.0,7.0,14.0,215.0,,72.0,188.0,Miami (Fla.),2025
8020,7606,db51af2f-be3b-4cfb-ae99-2e839971ee10,,00-0022766,1932.0,,2505964.0,5741.0,,2297,492917.0,CrayPa00,,4064.0,2909,,6975.0,246423.0,,,Patrick Crayton,patrick crayton,WR,FA,1979-04-07,42.1,2004.0,7.0,15.0,216.0,,72.0,205.0,Northwestern Oklahom,2025
8021,7607,,,,,,,,,,493030.0,PickCo00,cody-pickett-1,3796.0,1632,,6976.0,0.0,,,Cody Pickett,cody pickett,QB,FA,1980-06-30,40.9,2004.0,7.0,16.0,217.0,,75.0,227.0,Washington,2025
8022,7608,,,,,,,,,,492894.0,,,3807.0,2910,,6977.0,0.0,,,Casey Bramlet,casey bramlet,QB,FA,1981-04-02,40.1,2004.0,7.0,17.0,,,76.0,220.0,Wyoming,2025
8023,7609,,,,,,,,,,493124.0,WilsQu00,quincy-wilson-1,3815.0,1637,,6978.0,0.0,,,Quincy Wilson,quincy wilson,RB,FA,1981-04-26,40.0,2004.0,7.0,18.0,219.0,,69.0,220.0,West Virginia,2025
8024,7610,,,00-0022746,1936.0,,29173.0,5745.0,,,492926.0,DugaJe00,jeff-dugan-1,3885.0,2911,,6979.0,246427.0,,,Jeff Dugan,jeff dugan,RB,FA,1981-04-08,40.1,2004.0,7.0,19.0,220.0,,76.0,258.0,Maryland,2025
8025,7611,,,,,,,,,,,,,,2912,,6980.0,0.0,,,Joel Smeenge,joel smeenge,DL,JAC,1981-09-29,39.6,2004.0,7.0,20.0,,,78.0,302.0,Michigan,2025
8026,7612,,,,,,,,,,,PopeDe20,derrick-pope-1,4065.0,2913,,6981.0,0.0,,,Derrick Pope,derrick pope,LB,FA,1982-05-04,39.0,2004.0,7.0,21.0,222.0,,72.0,232.0,Alabama,2025
8027,7613,,,00-0022767,1938.0,,29176.0,5748.0,,533,493037.0,ReevJa20,jacques-reeves-1,4035.0,2914,,6982.0,246430.0,,,Jacques Reeves,jacques reeves,CB,FA,1982-10-08,38.6,2004.0,7.0,22.0,223.0,Jay_ARE_8,71.0,188.0,Purdue,2025
8028,7614,ce74af98-fcfc-446d-83fe-e875d2e8dbd9,,00-0022684,1939.0,1271.0,2505889.0,5749.0,6983,,492972.0,JoneDo21,donnie-jones-1,4066.0,2915,,6983.0,246431.0,14710.0,,Donnie Jones,donnie jones,PN,FA,1980-07-05,40.8,2004.0,7.0,23.0,224.0,,74.0,221.0,LSU,2025
8029,7615,,,,,,,,,,493006.0,MaucMa00,matt-mauck-1,3797.0,1638,,6984.0,0.0,,,Matt Mauck,matt mauck,QB,FA,1979-12-12,41.4,2004.0,7.0,24.0,225.0,,73.0,213.0,LSU,2025
8030,7616,,,,,,,,,,,,,4067.0,2916,,,0.0,,,Christian Ferrara,christian ferrara,DT,FA,1981-12-21,39.4,2004.0,7.0,25.0,,,75.0,294.0,Syracuse,2025
8031,7618,,,,,,,,,,492916.0,CramCa00,,3887.0,2918,,6987.0,0.0,,,Casey Cramer,casey cramer,RB,FA,1982-01-05,39.3,2004.0,7.0,27.0,228.0,,74.0,250.0,Dartmouth,2025
8032,7619,,,,,,,,,,492982.0,,,4047.0,2919,,6988.0,0.0,,,David Kimball,david kimball,PK,FA,1982-01-13,39.3,2004.0,7.0,28.0,,,73.0,209.0,Penn State,2025
8033,7620,,,,,,,,,,,ClauJa20,jared-clauss-1,4068.0,2920,,6989.0,0.0,,,Jared Clauss,jared clauss,DT,WAS,1981-04-07,40.1,2004.0,7.0,29.0,230.0,,76.0,290.0,Iowa,2025
8034,7622,,,00-0022706,1946.0,,29185.0,5757.0,,,492939.0,GainMi00,michael-gaines-1,3880.0,2922,,6991.0,246439.0,,,Michael Gaines,michael gaines,TE,FA,1980-03-30,41.1,2004.0,7.0,31.0,232.0,,76.0,277.0,Central Florida,2025
8035,7623,,,,,,,,,,493018.0,MortCh20,christian-morton-1,4052.0,2923,,6992.0,0.0,,,Christian Morton,christian morton,CB,CAR,1981-04-28,40.0,2004.0,7.0,32.0,233.0,,72.0,190.0,Illinois,2025
8036,7624,,,,,,,,,,,JohnTr21,trevor-johnson-1,4069.0,2924,,6993.0,0.0,,,Trevor Johnson,trevor johnson,DE,FA,1981-02-26,40.2,2004.0,7.0,33.0,234.0,,76.0,260.0,Nebraska,2025
8037,7625,da05a285-f446-4c4c-b225-c58f69888e1e,,00-0022770,1949.0,,2505967.0,5760.0,,,493103.0,WardDe01,derrick-ward-1,3833.0,2925,,6994.0,246442.0,,,Derrick Ward,derrick ward,RB,FA,1980-08-30,40.7,2004.0,7.0,34.0,235.0,DerrickWard32,71.0,240.0,Ottawa,2025
8038,7626,,,,,,,,,,493105.0,WashRa20,rashad-washington-1,3936.0,2926,,6995.0,0.0,,,Rashad Washington,rashad washington,S,FA,1980-03-15,41.1,2004.0,7.0,35.0,236.0,,73.0,217.0,Kansas State,2025
8039,7627,,,,,,,,,,492965.0,,,4054.0,2927,,6996.0,0.0,,,Erik Jensen,erik jensen,TE,FA,1980-10-11,40.6,2004.0,7.0,36.0,,,74.0,253.0,Iowa,2025
8040,7630,,,,,,,,,,,BockCo20,colby-bockwoldt-1,4071.0,2930,,6999.0,0.0,,,Colby Bockwoldt,colby bockwoldt,LB,FA,1981-04-14,40.1,2004.0,7.0,39.0,240.0,,74.0,237.0,Brigham Young,2025
8041,7631,,,00-0022724,1955.0,,29194.0,5766.0,,,493011.0,McHuSe00,sean-mchugh-1,4057.0,2931,,7000.0,246448.0,,,Sean McHugh,sean mchugh,RB,FA,1982-05-27,38.9,2004.0,7.0,40.0,241.0,,77.0,265.0,Penn State,2025
8042,7632,,,,,,,,,,493026.0,PerrBr01,bruce-perry-1,3826.0,2932,,7001.0,0.0,,,Bruce Perry,bruce perry,RB,FA,1981-03-22,40.1,2004.0,7.0,41.0,242.0,,,215.0,Maryland,2025
8043,7634,,,,,,,,,,,,,3867.0,2934,,7003.0,0.0,,,Derek Abney,derek abney,WR,FA,1980-12-19,40.4,2004.0,7.0,43.0,,,,180.0,Kentucky,2025
8044,7635,,,,,,,,,,492881.0,AndeCo00,courtney-anderson-1,3882.0,2935,,7004.0,0.0,,,Courtney Anderson,courtney anderson,TE,FA,1980-11-19,40.5,2004.0,7.0,44.0,245.0,,78.0,270.0,San Jose State,2025
8045,7637,,,,,,,,,,493013.0,MireBr00,brandon-miree-1,,2937,,7006.0,0.0,,,Brandon Miree,brandon miree,RB,FA,1981-04-14,40.1,2004.0,7.0,46.0,247.0,,72.0,236.0,Pittsburgh,2025
8046,7638,,,,,,,,,,493080.0,,,3806.0,2938,,7007.0,0.0,,,B.J. Symons,bj symons,QB,FA,1980-11-19,40.5,2004.0,7.0,47.0,,,,210.0,Texas Tech,2025
8047,7639,,,00-0022888,1963.0,,29202.0,5774.0,,1108,493009.0,McCrBo20,,4060.0,2939,,7008.0,246456.0,,,Bobby McCray,bobby mccray,DE,FA,1981-08-08,39.7,2004.0,7.0,48.0,249.0,bobbymccray,78.0,260.0,Florida,2025
8048,7640,,,,,,,,,,493099.0,VanPBr00,bradlee-van-pelt-1,3800.0,1639,,7009.0,0.0,,,Bradlee Van Pelt,bradlee van pelt,QB,FA,1980-07-03,40.8,2004.0,7.0,49.0,250.0,,74.0,220.0,Colorado State,2025
8049,7642,,,,,,,,,,493117.0,,,4072.0,2941,,7011.0,0.0,,,Lenny Williams,lenny williams,CB,FA,1981-12-16,39.4,2004.0,7.0,51.0,,,72.0,190.0,Southern,2025
8050,7643,,,,,,,,,,,,,3927.0,2942,,7012.0,0.0,,,Isaac Hilton,isaac hilton,DE,FA,1981-02-26,40.2,2004.0,7.0,52.0,,,75.0,251.0,Hampton,2025
8051,7644,,,,,,,,,,,,,4073.0,2943,,7013.0,0.0,,,Darrin Smith,darrin smith,LB,NOS,1980-07-14,40.8,2004.0,7.0,53.0,,,78.0,342.0,Miami (Fla.),2025
8052,7645,,,,,,,,,,,,,4074.0,,,7014.0,0.0,,,Andre Sommersell,andre sommersell,LB,FA,1980-06-26,40.9,2004.0,7.0,54.0,,,,230.0,Colorado State,2025
8053,7650,ec9f6061-1d09-48f7-af5b-376eac276f99,,00-0021488,1659.0,,2505268.0,5096.0,,,396529.0,McBrMa20,,4164.0,2961,,7024.0,250661.0,,,Mat McBriar,mat mcbriar,PN,FA,1979-07-08,41.8,2004.0,,,,,72.0,227.0,Hawaii,2025
8054,7653,de587dab-dcc9-4e33-8ddf-90f581fae2ec,9628.0,00-0022427,2204.0,177.0,2505790.0,5941.0,7027,,493735.0,WelkWe00,,4248.0,2964,,7027.0,251241.0,4631.0,,Wes Welker,wes welker,WR,FA,1981-05-01,40.0,2004.0,,,,WesWelker,69.0,185.0,Texas Tech,2025
8055,7669,42f32e66-1be7-4b56-9fa7-876c365d5c3f,,00-0021654,1619.0,,2505346.0,4961.0,,825,398899.0,HansJo20,,4281.0,2977,,7045.0,250935.0,,,Joselio Hanson,joselio hanson,CB,FA,1981-08-13,39.7,2004.0,,,,,69.0,185.0,Texas Tech,2025
