,dict.player.bye_weeks.week,dict.player.display_position,dict.player.editorial_player_key,dict.player.editorial_team_abbr,dict.player.editorial_team_full_name,dict.player.editorial_team_key,dict.player.editorial_team_url,dict.player.eligible_positions,dict.player.eligible_positions_to_add,dict.player.has_player_notes,dict.player.headshot.size,dict.player.headshot.url,dict.player.image_url,dict.player.is_keeper.status,dict.player.is_keeper.cost,dict.player.is_keeper.kept,dict.player.is_undroppable,dict.player.name.ascii_first,dict.player.name.ascii_last,dict.player.name.first,dict.player.name.full,dict.player.name.last,dict.player.player_id,dict.player.player_key,dict.player.player_notes_last_timestamp,dict.player.position_type,dict.player.primary_position,dict.player.uniform_number,dict.player.url,dict.player.status,dict.player.status_full,dict.player.injury_note,player.bye_weeks.week,player.display_position,player.editorial_player_key,player.editorial_team_abbr,player.editorial_team_full_name,player.editorial_team_key,player.editorial_team_url,player.eligible_positions,player.eligible_positions_to_add,player.has_player_notes,player.headshot.size,player.headshot.url,player.image_url,player.injury_note,player.is_keeper.status,player.is_keeper.cost,player.is_keeper.kept,player.is_undroppable,player.name.ascii_first,player.name.ascii_last,player.name.first,player.name.full,player.name.last,player.player_id,player.player_key,player.player_notes_last_timestamp,player.position_type,player.primary_position,player.status,player.status_full,player.uniform_number,player.url,player.has_recent_player_notes
1027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,TE,nfl.p.42063,Buf,Buffalo Bills,nfl.t.2,https://sports.yahoo.com/nfl/teams/buffalo/,['TE'],,,small,https://s.yimg.com/iu/api/res/1.2/xLLEgjYvq5jQLM_g6VfNvA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/07302025/42063.png,https://s.yimg.com/iu/api/res/1.2/xLLEgjYvq5jQLM_g6VfNvA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/07302025/42063.png,,False,False,False,0.0,Keleki,Latu,Keleki,Keleki Latu,Latu,42063.0,461.p.42063,,O,TE,NA,Inactive: Coach's Decision or Not on Roster,83,https://sports.yahoo.com/nfl/players/42063,
1028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,WR,nfl.p.42071,Sea,Seattle Seahawks,nfl.t.26,https://sports.yahoo.com/nfl/teams/seattle/,['WR'],,,small,https://s.yimg.com/iu/api/res/1.2/cdfKqm02OnQH7Pr8FF_0ag--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08122025/42071.png,https://s.yimg.com/iu/api/res/1.2/cdfKqm02OnQH7Pr8FF_0ag--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08122025/42071.png,,False,False,False,0.0,Courtney,Jackson,Courtney,Courtney Jackson,Jackson,42071.0,461.p.42071,,O,WR,NA,Inactive: Coach's Decision or Not on Roster,84,https://sports.yahoo.com/nfl/players/42071,
1029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,WR,nfl.p.42072,Den,Denver Broncos,nfl.t.7,https://sports.yahoo.com/nfl/teams/denver/,['WR'],,,small,https://s.yimg.com/iu/api/res/1.2/e.UXjJqWm_jKT5DwAMuLYg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08122025/42072.png,https://s.yimg.com/iu/api/res/1.2/e.UXjJqWm_jKT5DwAMuLYg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08122025/42072.png,,False,False,False,0.0,Joaquin,Davis,Joaquin,Joaquin Davis,Davis,42072.0,461.p.42072,,O,WR,NA,Inactive: Coach's Decision or Not on Roster,,https://sports.yahoo.com/nfl/players/42072,
1030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,WR,nfl.p.42073,Den,Denver Broncos,nfl.t.7,https://sports.yahoo.com/nfl/teams/denver/,['WR'],,,small,https://s.yimg.com/iu/api/res/1.2/4QjquOuif7FqZjsv1DAUXg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08122025/42073.png,https://s.yimg.com/iu/api/res/1.2/4QjquOuif7FqZjsv1DAUXg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08122025/42073.png,,False,False,False,0.0,Jerjuan,Newton,Jerjuan,Jerjuan Newton,Newton,42073.0,461.p.42073,,O,WR,NA,Inactive: Coach's Decision or Not on Roster,,https://sports.yahoo.com/nfl/players/42073,
1031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,QB,nfl.p.42075,Min,Minnesota Vikings,nfl.t.16,https://sports.yahoo.com/nfl/teams/minnesota/,['QB'],,,small,https://s.yimg.com/iu/api/res/1.2/luqaPWmUzfa8UVc.KKhZOg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08182025/42075.png,https://s.yimg.com/iu/api/res/1.2/luqaPWmUzfa8UVc.KKhZOg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08182025/42075.png,,False,False,False,0.0,Max,Brosmer,Max,Max Brosmer,Brosmer,42075.0,461.p.42075,,O,QB,,,12,https://sports.yahoo.com/nfl/players/42075,
1032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,QB,nfl.p.42079,LAC,Los Angeles Chargers,nfl.t.24,https://sports.yahoo.com/nfl/teams/la-chargers/,['QB'],,,small,https://s.yimg.com/iu/api/res/1.2/KOv3ZeLfiPvlQK1uSjfvug--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/07312025/42079.png,https://s.yimg.com/iu/api/res/1.2/KOv3ZeLfiPvlQK1uSjfvug--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/07312025/42079.png,,False,False,False,0.0,DJ,Uiagalelei,DJ,DJ Uiagalelei,Uiagalelei,42079.0,461.p.42079,,O,QB,NA,Inactive: Coach's Decision or Not on Roster,7,https://sports.yahoo.com/nfl/players/42079,
1033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,QB,nfl.p.42084,TB,Tampa Bay Buccaneers,nfl.t.27,https://sports.yahoo.com/nfl/teams/tampa-bay/,['QB'],,,small,https://s.yimg.com/iu/api/res/1.2/3vPSp2SqjEh4U04SnEZ2Qw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/09022025/42084.png,https://s.yimg.com/iu/api/res/1.2/3vPSp2SqjEh4U04SnEZ2Qw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/09022025/42084.png,,False,False,False,0.0,Connor,Bazelak,Connor,Connor Bazelak,Bazelak,42084.0,461.p.42084,,O,QB,NA,Inactive: Coach's Decision or Not on Roster,16,https://sports.yahoo.com/nfl/players/42084,
1034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,RB,nfl.p.42086,TB,Tampa Bay Buccaneers,nfl.t.27,https://sports.yahoo.com/nfl/teams/tampa-bay/,['RB'],,1.0,small,https://s.yimg.com/iu/api/res/1.2/9.8LYZ9nscC9.vyjya.heA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/09022025/42086.png,https://s.yimg.com/iu/api/res/1.2/9.8LYZ9nscC9.vyjya.heA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/09022025/42086.png,Concussion,False,False,False,0.0,Josh,Williams,Josh,Josh Williams,Williams,42086.0,461.p.42086,1760822606.0,O,RB,O,Out,18,https://sports.yahoo.com/nfl/players/42086,1.0
1035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,TE,nfl.p.42088,TB,Tampa Bay Buccaneers,nfl.t.27,https://sports.yahoo.com/nfl/teams/tampa-bay/,['TE'],,,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,,False,False,False,0.0,Anthony,Landphere,Anthony,Anthony Landphere,Landphere,42088.0,461.p.42088,,O,TE,NA,Inactive: Coach's Decision or Not on Roster,,https://sports.yahoo.com/nfl/players/42088,
1036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,WR,nfl.p.42089,GB,Green Bay Packers,nfl.t.9,https://sports.yahoo.com/nfl/teams/green-bay/,['WR'],,,small,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png,,False,False,False,0.0,Will,Sheppard,Will,Will Sheppard,Sheppard,42089.0,461.p.42089,,O,WR,NA,Inactive: Coach's Decision or Not on Roster,82,https://sports.yahoo.com/nfl/players/42089,
1037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,"QB,WR",nfl.p.42091,TB,Tampa Bay Buccaneers,nfl.t.27,https://sports.yahoo.com/nfl/teams/tampa-bay/,['QB'],,,small,https://s.yimg.com/iu/api/res/1.2/maH.r1mfdaslj1TqQhcqUw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/09022025/42091.png,https://s.yimg.com/iu/api/res/1.2/maH.r1mfdaslj1TqQhcqUw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/09022025/42091.png,,False,False,False,0.0,Garrett,Greene,Garrett,Garrett Greene,Greene,42091.0,461.p.42091,,O,QB,NA,Inactive: Coach's Decision or Not on Roster,85,https://sports.yahoo.com/nfl/players/42091,
1038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,RB,nfl.p.42092,Cle,Cleveland Browns,nfl.t.5,https://sports.yahoo.com/nfl/teams/cleveland/,['RB'],,,small,https://s.yimg.com/iu/api/res/1.2/G6ziKrEu2eDS6yLu0mK3KA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08062025/42092.png,https://s.yimg.com/iu/api/res/1.2/G6ziKrEu2eDS6yLu0mK3KA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08062025/42092.png,,False,False,False,0.0,Ahmani,Marshall,Ahmani,Ahmani Marshall,Marshall,42092.0,461.p.42092,,O,RB,NA,Inactive: Coach's Decision or Not on Roster,39,https://sports.yahoo.com/nfl/players/42092,
1039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,K,nfl.p.42095,TB,Tampa Bay Buccaneers,nfl.t.27,https://sports.yahoo.com/nfl/teams/tampa-bay/,['K'],,,small,https://s.yimg.com/iu/api/res/1.2/FNRqS9vjd0t2GYasv8dpnw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/09022025/42095.png,https://s.yimg.com/iu/api/res/1.2/FNRqS9vjd0t2GYasv8dpnw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/09022025/42095.png,,False,False,False,0.0,Ryan,Coe,Ryan,Ryan Coe,Coe,42095.0,461.p.42095,,K,K,NA,Inactive: Coach's Decision or Not on Roster,,https://sports.yahoo.com/nfl/players/42095,
1040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,WR,nfl.p.42100,Ari,Arizona Cardinals,nfl.t.22,https://sports.yahoo.com/nfl/teams/arizona/,['WR'],,1.0,small,https://s.yimg.com/iu/api/res/1.2/4Mdyv50OdV97b0o05x8DLQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08012025/42100.png,https://s.yimg.com/iu/api/res/1.2/4Mdyv50OdV97b0o05x8DLQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08012025/42100.png,,False,False,False,0.0,Bryson,Green,Bryson,Bryson Green,Green,42100.0,461.p.42100,1760562796.0,O,WR,NA,Inactive: Coach's Decision or Not on Roster,15,https://sports.yahoo.com/nfl/players/42100,
1041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,TE,nfl.p.42101,Ari,Arizona Cardinals,nfl.t.22,https://sports.yahoo.com/nfl/teams/arizona/,['TE'],,,small,https://s.yimg.com/iu/api/res/1.2/bVZCQpJtS4Mtyb8LCLs1Jw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08012025/42101.png,https://s.yimg.com/iu/api/res/1.2/bVZCQpJtS4Mtyb8LCLs1Jw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08012025/42101.png,,False,False,False,0.0,Oscar,Cardenas,Oscar,Oscar Cardenas,Cardenas,42101.0,461.p.42101,,O,TE,NA,Inactive: Coach's Decision or Not on Roster,,https://sports.yahoo.com/nfl/players/42101,
1042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,WR,nfl.p.42104,LAC,Los Angeles Chargers,nfl.t.24,https://sports.yahoo.com/nfl/teams/la-chargers/,['WR'],,,small,https://s.yimg.com/iu/api/res/1.2/fdauRfevz7_0kHnZ8DBVMg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/07312025/42104.png,https://s.yimg.com/iu/api/res/1.2/fdauRfevz7_0kHnZ8DBVMg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/07312025/42104.png,,False,False,False,0.0,Luke,Grimm,Luke,Luke Grimm,Grimm,42104.0,461.p.42104,,O,WR,NA,Inactive: Coach's Decision or Not on Roster,87,https://sports.yahoo.com/nfl/players/42104,
1043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,WR,nfl.p.42107,KC,Kansas City Chiefs,nfl.t.12,https://sports.yahoo.com/nfl/teams/kansas-city/,['WR'],,,small,https://s.yimg.com/iu/api/res/1.2/3usmaWMvqmyPOVxl_QDz1g--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08142025/42107.png,https://s.yimg.com/iu/api/res/1.2/3usmaWMvqmyPOVxl_QDz1g--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08142025/42107.png,,False,False,False,0.0,Mac,Dalena,Mac,Mac Dalena,Dalena,42107.0,461.p.42107,,O,WR,NA,Inactive: Coach's Decision or Not on Roster,,https://sports.yahoo.com/nfl/players/42107,
1044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,WR,nfl.p.42111,KC,Kansas City Chiefs,nfl.t.12,https://sports.yahoo.com/nfl/teams/kansas-city/,['WR'],,,small,https://s.yimg.com/iu/api/res/1.2/anT7oZ0c2jATLnw6LIXkqA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08142025/42111.png,https://s.yimg.com/iu/api/res/1.2/anT7oZ0c2jATLnw6LIXkqA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08142025/42111.png,,False,False,False,0.0,Elijhah,Badger,Elijhah,Elijhah Badger,Badger,42111.0,461.p.42111,,O,WR,NA,Inactive: Coach's Decision or Not on Roster,,https://sports.yahoo.com/nfl/players/42111,
1045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,RB,nfl.p.42113,Buf,Buffalo Bills,nfl.t.2,https://sports.yahoo.com/nfl/teams/buffalo/,['RB'],,,small,https://s.yimg.com/iu/api/res/1.2/jIgEIsmNr9bbtJxhBpzpLA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08142025/42113.png,https://s.yimg.com/iu/api/res/1.2/jIgEIsmNr9bbtJxhBpzpLA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08142025/42113.png,,False,False,False,0.0,Elijah,Young,Elijah,Elijah Young,Young,42113.0,461.p.42113,,O,RB,NA,Inactive: Coach's Decision or Not on Roster,,https://sports.yahoo.com/nfl/players/42113,
1046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,TE,nfl.p.42117,KC,Kansas City Chiefs,nfl.t.12,https://sports.yahoo.com/nfl/teams/kansas-city/,['TE'],,,small,https://s.yimg.com/iu/api/res/1.2/LP3iXx2UWEV98sArIqZxzg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08142025/42117.png,https://s.yimg.com/iu/api/res/1.2/LP3iXx2UWEV98sArIqZxzg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08142025/42117.png,Hamstring,False,False,False,0.0,Jake,Briningstool,Jake,Jake Briningstool,Briningstool,42117.0,461.p.42117,,O,TE,IR-R,Injured Reserve - Designated for Return,88,https://sports.yahoo.com/nfl/players/42117,
1047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,WR,nfl.p.42120,Ind,Indianapolis Colts,nfl.t.11,https://sports.yahoo.com/nfl/teams/indianapolis/,['WR'],,,small,https://s.yimg.com/iu/api/res/1.2/aUclnSgX_1.ZhnePCUezjQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08042025/42120.png,https://s.yimg.com/iu/api/res/1.2/aUclnSgX_1.ZhnePCUezjQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08042025/42120.png,,False,False,False,0.0,Landon,Parker,Landon,Landon Parker,Parker,42120.0,461.p.42120,,O,WR,NA,Inactive: Coach's Decision or Not on Roster,,https://sports.yahoo.com/nfl/players/42120,
1048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,TE,nfl.p.42122,LAC,Los Angeles Chargers,nfl.t.24,https://sports.yahoo.com/nfl/teams/la-chargers/,['TE'],,,small,https://s.yimg.com/iu/api/res/1.2/w8Z2dVuWIvDjOys8cEMrkA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/07312025/42122.png,https://s.yimg.com/iu/api/res/1.2/w8Z2dVuWIvDjOys8cEMrkA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/07312025/42122.png,,False,False,False,0.0,Stevo,Klotz,Stevo,Stevo Klotz,Klotz,42122.0,461.p.42122,,O,TE,NA,Inactive: Coach's Decision or Not on Roster,,https://sports.yahoo.com/nfl/players/42122,
