,mfl_id,sportradar_id,fantasypros_id,gsis_id,pff_id,sleeper_id,nfl_id,espn_id,yahoo_id,fleaflicker_id,cbs_id,pfr_id,cfbref_id,rotowire_id,rotoworld_id,ktc_id,stats_id,stats_global_id,fantasy_data_id,swish_id,name,merge_name,position,team,birthdate,age,draft_year,draft_round,draft_pick,draft_ovr,twitter_username,height,weight,college,db_season,cleaned_name,match_key,mapped_ids
8991,5883,,,,,,,,,,,HamiJo20,joe-hamilton-1,1339.0,,,,0.0,,,Joe Hamilton,joe hamilton,QB,FA,1977-03-13,44.2,2000.0,7.0,28.0,234.0,,,190.0,Georgia Tech,2025,Joe Hamilton,Joe Hamilton_<NA>,
9275,3336,,,,,,,,,,12484.0,JureJo00,joe-jurevicius-1,971.0,245.0,,4314.0,0.0,,,Joe Jurevicius,joe jurevicius,WR,FA,1974-12-23,46.4,1998.0,2.0,25.0,55.0,,77.0,232.0,Penn State,2025,Joe Jurevicius,Joe Jurevicius_4314,4314.0
11122,4746,,,,,,,,,,,,,,,,,0.0,,,Joe Jurevicius,joe jurevicius,WR,NYG,,,0.0,,,,,72.0,212.0,,2025,Joe Jurevicius,Joe Jurevicius_<NA>,
9111,3980,,,,,,,,,,,MakoJo00,joel-makovicka-1,,,,,0.0,,,Joel Makovicka,joel makovicka,RB,FA,1975-10-06,45.6,1999.0,4.0,21.0,116.0,,70.0,240.0,Nebraska,2025,Joel Makovicka,Joel Makovicka_<NA>,
10657,5256,,,,,,,,,,,,,,,,,0.0,,,Joel Makovicka,joel makovicka,RB,ARI,,,1980.0,,,,,71.0,184.0,LSU,2025,Joel Makovicka,Joel Makovicka_<NA>,
8915,5800,,,,,,,,,,,,,,,,,0.0,,,Joey Jamison,joey jamison,WR,FA,,,2000.0,5.0,22.0,,,69.0,160.0,Texas Southern,2025,Joey Jamison,Joey Jamison_<NA>,
10190,4386,,,,,,,,,,,,,,,,,0.0,,,Joey Jamison,joey jamison,WR,GBP,,,1992.0,7.0,15.0,,,,,California,2025,Joey Jamison,Joey Jamison_<NA>,
10668,168,,,,,,,,,,,,,,,,,0.0,,,John Allred,john allred,TE,CHI,,,1970.0,,,,,,,,2025,John Allred,John Allred_<NA>,
9422,2939,,,,,,,,,,,AllrJo00,john-allred-1,736.0,,,,0.0,,,John Allred,john allred,TE,FA,1974-09-09,46.7,1997.0,2.0,8.0,38.0,,76.0,249.0,Southern California,2025,John Allred,John Allred_<NA>,
9254,3314,,,,,,,,,,,AverJo00,john-avery-1,910.0,1162.0,,,0.0,,,John Avery,john avery,RB,FA,1976-11-01,44.5,1998.0,1.0,29.0,29.0,,69.0,184.0,Mississippi,2025,John Avery,John Avery_<NA>,
12077,300,,,,,,,,,,,,,,,,,,,,John Avery,john avery,RB,DAL,,,,,,,,,,,2025,John Avery,John Avery_<NA>,
9811,2193,,,,,,,,,,,,,,,,,0.0,,,John Davis,john davis,TE,MIN,1971-12-17,49.4,1995.0,6.0,27.0,,,76.0,270.0,North Carolina State,2025,John Davis,John Davis_<NA>,
9953,3260,,,,,,,,,,,,,989.0,,,,0.0,,,John Davis,john davis,TE,FA,1973-05-14,48.0,1994.0,,,,,76.0,257.0,,2025,John Davis,John Davis_<NA>,
9674,2802,,,,,,,,,,,,,1244.0,,,,0.0,,,John Farquhar,john farquhar,TE,FA,1972-08-28,48.7,1996.0,6.0,38.0,,,73.0,200.0,James Madison,2025,John Farquhar,John Farquhar_<NA>,
11006,3210,,,,,,,,,,,,,,,,,0.0,,,John Farquhar,john farquhar,TE,FA,1972-03-22,49.1,0.0,,,,,78.0,278.0,Duke,2025,John Farquhar,John Farquhar_<NA>,
10620,3630,,,,,,,,,,,,,,,,,0.0,,,John Hall,john hall,PK,NYJ,,,1984.0,,,,,70.0,196.0,LSU,2025,John Hall,John Hall_<NA>,
10968,3114,,,,,,,,,,1705.0,,,760.0,136.0,,4126.0,0.0,,,John Hall,john hall,PK,FA,1974-03-17,47.1,0.0,,,,,,240.0,Wisconsin,2025,John Hall,John Hall_4126,4126.0
8571,4908,de15cdba-60dd-498f-822f-9648b7dbef81,,00-0020466,787.0,,2504715.0,2565.0,,,235219.0,HutcSt00,,2208.0,535.0,,5464.0,25583.0,,,Jon Kitna,jon kitna,QB,CIN,1977-11-01,43.5,2001.0,1.0,17.0,17.0,,77.0,313.0,Michigan,2025,Jon Kitna,Jon Kitna_5464,5464.0
9543,3196,7e53c7c1-af19-4f68-a7d1-24874469c047,,00-0009311,217.0,404.0,2501630.0,1383.0,,,1847.0,KitnJo00,,777.0,28.0,,4157.0,24279.0,8842.0,,Jon Kitna,jon kitna,QB,DAL,1972-09-21,48.6,1997.0,,,,,74.0,220.0,Central Washington,2025,Jon Kitna,Jon Kitna_4157,4157.0
7996,7577,8bbd5520-52e9-4187-889f-bd4552622869,,00-0028845,7748.0,1238.0,38785.0,15151.0,26168.0,,492956.0,HarrJo02,,3795.0,2647.0,,6946.0,450765.0,14567.0,450765.0,Josh Harris,josh harris,QB,FA,1982-09-09,38.7,2004.0,6.0,22.0,,,73.0,224.0,Bowling Green,2025,Josh Harris,Josh Harris_6946,6946.0
4745,12105,1858f746-cbd9-492f-83ef-3f963b110962,13803.0,00-0031450,,2303.0,42174.0,2467210.0,28331.0,,2138869.0,HarrJo04,,9888.0,10256.0,,28331.0,500656.0,16758.0,,Josh Harris,josh harris,RB,FA,1991-01-22,30.3,2014.0,,,,aujharris,71.0,210.0,Wake Forest,2025,Josh Harris,Josh Harris_28331,28331.0
1166,15784,35bb6da0-d321-11ec-8b77-45b1765fd110,24212.0,,,8222.0,,,34557.0,,2867095.0,,,16023.0,,,34557.0,0.0,,1058625.0,Josh Johnson,josh johnson,WR,FA,1999-08-10,23.5,2022.0,,,,,70.0,183.0,Tulsa,2025,Josh Johnson,Josh Johnson_34557,34557.0
1747,15502,c6938e95-e8cd-4975-a0e0-ef6aa9b207f6,23505.0,00-0036799,88760.0,8051.0,54011.0,4390717.0,33859.0,,2989318.0,JohnJo06,,15581.0,,,33859.0,0.0,,1138941.0,Josh Johnson,josh johnson,RB,FA,1997-12-26,25.2,2021.0,,,,,69.0,208.0,Louisiana-Monroe,2025,Josh Johnson,Josh Johnson_33859,33859.0
6802,9207,73e133bf-d3f7-4fda-bd25-2fde66cb8ee1,9326.0,00-0026300,4474.0,260.0,264.0,11394.0,8937.0,,1325808.0,JohnJo05,,5653.0,4706.0,,8937.0,273278.0,6489.0,273278.0,Josh Johnson,josh johnson,QB,WAS,1986-05-15,39.4,2008.0,5.0,25.0,160.0,,75.0,214.0,San Diego,2025,Josh Johnson,Josh Johnson_8937,8937.0
10676,252,,,,,,,,,,,,,,,,,0.0,,,Justin Armour,justin armour,WR,BAL,,,1970.0,,,,nflcolts,,,,2025,Justin Armour,Justin Armour_<NA>,
9743,1805,,,,,,,,,,,ArmoJu00,justin-armour-1,878.0,,,,0.0,,,Justin Armour,justin armour,WR,FA,1973-01-01,48.3,1995.0,4.0,15.0,113.0,,76.0,209.0,Stanford,2025,Justin Armour,Justin Armour_<NA>,
11273,5528,,,,,,,,,,,,,1290.0,,,,0.0,,,Justin Watson,justin watson,RB,FA,1975-01-07,46.3,0.0,,,,,,225.0,San Diego State,2025,Justin Watson,Justin Watson_<NA>,
2866,13776,bdb77276-7191-4454-85c2-e1693a33d709,17603.0,00-0034386,66915.0,5374.0,46213.0,3118892.0,31114.0,,2137198.0,WatsJu01,,12746.0,13208.0,,31114.0,832220.0,19922.0,832220.0,Justin Watson,justin watson,WR,HOU,1996-04-04,29.5,2018.0,5.0,7.0,144.0,,74.0,215.0,Pennsylvania,2025,Justin Watson,Justin Watson_31114,31114.0
12046,42,,,,,,,,,,,,,,,,,,,,Karim Abdul-Jabbar,karim abdul-jabbar,RB,IND,,,,,,,,,,,2025,Karim Abdul-Jabbar,Karim Abdul-Jabbar_<NA>,
10947,2696,,,,,,,,,,,,,,,,,0.0,,,Karim Abdul-Jabbar,karim abdul-jabbar,RB,FA,1983-02-28,38.2,0.0,,,,,70.0,290.0,,2025,Karim Abdul-Jabbar,Karim Abdul-Jabbar_<NA>,
10685,318,,,,,,,,,,,,,,,,,0.0,,,Karsten Bailey,karsten bailey,WR,SEA,,,1970.0,,,,Eagles,,,,2025,Karsten Bailey,Karsten Bailey_<NA>,
9080,3946,,,,,,,,,,,BailKa00,karsten-bailey-1,1470.0,,,,0.0,,,Karsten Bailey,karsten bailey,WR,FA,1977-04-26,44.0,1999.0,3.0,21.0,82.0,,72.0,200.0,Auburn,2025,Karsten Bailey,Karsten Bailey_<NA>,
11089,3581,,,,,,,,,,,,,1525.0,,,,0.0,,,Kaseem Sinceno,kaseem sinceno,TE,FA,1976-03-26,45.1,0.0,,,,,76.0,259.0,Syracuse,2025,Kaseem Sinceno,Kaseem Sinceno_<NA>,
7981,7557,,,00-0022904,1885.0,,29120.0,5692.0,,,492991.0,LeckNi20,,3942.0,2865.0,,6926.0,246374.0,,,Kaseem Sinceno,kaseem sinceno,TE,CHI,1982-03-12,39.2,2004.0,6.0,2.0,167.0,,75.0,291.0,Kansas State,2025,Kaseem Sinceno,Kaseem Sinceno_6926,6926.0
10273,2346,,,,,,,,,,,,,,,,,0.0,,,Ken Dilger,ken dilger,TE,IND,,,1991.0,8.0,1.0,,,72.0,203.0,Missouri,2025,Ken Dilger,Ken Dilger_<NA>,
9755,1828,,,,,,,,,,,DilgKe00,ken-dilger-1,287.0,273.0,,,0.0,,,Ken Dilger,ken dilger,TE,FA,1971-02-02,50.3,1995.0,2.0,16.0,48.0,,,259.0,Illinois,2025,Ken Dilger,Ken Dilger_<NA>,
10464,6180,,,,,,,,,,,,,,,,,0.0,,,Ken Oxendine,ken oxendine,RB,ATL,,,1989.0,1.0,23.0,,,,,Florida,2025,Ken Oxendine,Ken Oxendine_<NA>,
9364,3453,,,,,,,,,,,OxenKe00,ken-oxendine-1,1986.0,,,,0.0,,,Ken Oxendine,ken oxendine,RB,FA,1975-10-04,45.6,1998.0,7.0,12.0,201.0,,73.0,228.0,Virginia Tech,2025,Ken Oxendine,Ken Oxendine_<NA>,
9488,3018,,,,,,,,,,,BynuKe00,,12081.0,,,,0.0,,,Kenny Bynum,kenny bynum,RB,FA,1974-05-29,46.9,1997.0,5.0,8.0,138.0,,71.0,191.0,South Carolina St,2025,Kenny Bynum,Kenny Bynum_<NA>,
10423,1362,,,,,,,,,,,,,,,,,0.0,,,Kenny Bynum,kenny bynum,RB,SDC,,,1989.0,2.0,11.0,,DarylJohnston,74.0,238.0,Syracuse,2025,Kenny Bynum,Kenny Bynum_<NA>,
12083,388,,,,,,,,,,,,,,,,,,,,Kevan Barlow,kevan barlow,RB,SFO,,,,,,,,,,,2025,Kevan Barlow,Kevan Barlow_<NA>,
8630,4982,,,,,,,,,,235019.0,BarlKe00,kevan-barlow-1,2237.0,429.0,,5527.0,0.0,,,Kevan Barlow,kevan barlow,RB,FA,1979-01-07,42.3,2001.0,3.0,18.0,80.0,,73.0,234.0,Pittsburgh,2025,Kevan Barlow,Kevan Barlow_5527,5527.0
9936,2550,,,,,,,,,,,,,,,,,0.0,,,Kevin Dyson,kevin dyson,WR,TEN,1971-04-27,50.0,1994.0,5.0,20.0,,,69.0,181.0,Fresno State,2025,Kevin Dyson,Kevin Dyson_<NA>,
9244,3304,,,,,,,,,,,DysoKe00,kevin-dyson-1,907.0,574.0,,4264.0,0.0,,,Kevin Dyson,kevin dyson,WR,FA,1975-06-23,45.9,1998.0,1.0,16.0,16.0,,,212.0,Utah,2025,Kevin Dyson,Kevin Dyson_4264,4264.0
9681,2826,,,,,,,,,,,,,,,,,0.0,,,Kevin Faulk,kevin faulk,RB,NEP,1973-02-22,48.2,1996.0,7.0,29.0,,,76.0,222.0,,2025,Kevin Faulk,Kevin Faulk_<NA>,
9051,3910,106092fd-3c72-4e4b-9838-74e1c40d75fe,,00-0005091,470.0,,2500600.0,1798.0,,,133281.0,FaulKe00,kevin-faulk-1,1165.0,1150.0,,4695.0,24814.0,,,Kevin Faulk,kevin faulk,RB,FA,1976-06-05,44.9,1999.0,2.0,15.0,46.0,feezy_k,68.0,202.0,LSU,2025,Kevin Faulk,Kevin Faulk_4695,4695.0
9956,4140,,,,,,,,,,,,,,,,,0.0,,,Kevin Houser,kevin houser,TE,NOS,,,1994.0,3.0,34.0,,,,,Oregon State,2025,Kevin Houser,Kevin Houser_<NA>,
8985,5877,,,,,,,,,,187561.0,HousKe01,kevin-houser-1,,1076.0,,5257.0,25376.0,,,Kevin Houser,kevin houser,RB,BAL,1977-08-23,43.7,2000.0,7.0,22.0,228.0,,74.0,255.0,Ohio State,2025,Kevin Houser,Kevin Houser_5257,5257.0
9040,3896,,,,,,,,,,133324.0,JohnKe01,kevin-johnson-4,1162.0,1685.0,,4681.0,0.0,,,Kevin Johnson,kevin johnson,WR,FA,1976-07-15,44.8,1999.0,2.0,1.0,32.0,,,195.0,Syracuse,2025,Kevin Johnson,Kevin Johnson_4681,4681.0
10297,4554,,,,,,,,,,,,,,,,,0.0,,,Kevin Johnson,kevin johnson,WR,CLE,,,1991.0,6.0,27.0,,,,,,2025,Kevin Johnson,Kevin Johnson_<NA>,
6739,9132,0f95943d-95a9-40a9-aa0c-9648bd8f7a62,9363.0,00-0026204,4378.0,,33145.0,11298.0,8841.0,5543.0,559743.0,SmitKe02,kevin-smith-1,5592.0,4638.0,,8841.0,296170.0,,,Kevin Smith,kevin smith,RB,FA,1986-12-17,34.4,2008.0,3.0,1.0,64.0,kevinsmith34,73.0,217.0,Central Florida,2025,Kevin Smith,Kevin Smith_8841,8841.0
4769,12571,2092561a-fc19-4c9a-9695-2f5a537717be,,00-0031320,9065.0,2295.0,2550733.0,17257.0,28118.0,,2132896.0,SmitKe04,,10167.0,10055.0,,28118.0,557899.0,16734.0,,Kevin Smith,kevin smith,WR,SEA,1991-12-21,29.4,2014.0,,,,,72.0,218.0,Washington,2025,Kevin Smith,Kevin Smith_28118,28118.0
7368,8382,4c189482-0d32-4145-a819-d7267a1ee1c2,,00-0024355,3086.0,,2495943.0,9727.0,,,420517.0,ScotJo22,,5003.0,3952.0,,7890.0,161701.0,,,Kevin Turner,kevin turner,RB,PHI,1983-01-10,38.3,2006.0,5.0,8.0,141.0,,78.0,318.0,Texas,2025,Kevin Turner,Kevin Turner_7890,7890.0
10116,1685,,,,,,,,,,,TurnKe00,kevin-turner-1,510.0,,,,0.0,,,Kevin Turner,kevin turner,RB,FA,,,1992.0,3.0,15.0,71.0,KevinTurner_NFL,72.0,224.0,Alabama,2025,Kevin Turner,Kevin Turner_<NA>,
12066,186,,,,,,,,,,,,,,,,,,,,Kimble Anders,kimble anders,RB,FA,,,,,,,,,,,2025,Kimble Anders,Kimble Anders_<NA>,
10796,1008,,,,,,,,,,,,,334.0,,,,0.0,,,Kimble Anders,kimble anders,RB,FA,,,0.0,,,,,71.0,230.0,Houston,2025,Kimble Anders,Kimble Anders_<NA>,
11042,3490,,,,,,,,,,,,,359.0,,,,0.0,,,Kirby Dar Dar,kirby dar dar,WR,FA,1972-03-27,49.1,0.0,,,,,69.0,188.0,Syracuse,2025,Kirby Dar Dar,Kirby Dar Dar_<NA>,
10448,2154,,,,,,,,,,,,,,,,,0.0,,,Kirby Dar Dar,kirby dar dar,WR,FA,,,1989.0,5.0,19.0,,,72.0,282.0,Houston,2025,Kirby Dar Dar,Kirby Dar Dar_<NA>,
10544,2316,,,,,,,,,,,,,,,,,0.0,,,Koy Detmer,koy detmer,QB,PHI,,,1987.0,2.0,,,,74.0,248.0,Stanford,2025,Koy Detmer,Koy Detmer_<NA>,
9527,3082,,,,,,,,,,1749.0,DetmKo00,koy-detmer-1,748.0,745.0,,4543.0,0.0,,,Koy Detmer,koy detmer,QB,FA,1973-07-05,47.8,1997.0,7.0,6.0,207.0,,73.0,195.0,Colorado,2025,Koy Detmer,Koy Detmer_4543,4543.0
10209,1122,,,,,,,,,,,,,,,,,0.0,,,Kris Brown,kris brown,PK,PIT,,,1991.0,5.0,14.0,,,76.0,252.0,Texas,2025,Kris Brown,Kris Brown_<NA>,
9192,4092,,,00-0001980,535.0,,24740.0,1981.0,,,133236.0,brownkri01,kris-brown-1,1171.0,1611.0,,4878.0,24997.0,,,Kris Brown,kris brown,PK,FA*,1976-12-23,44.4,1999.0,7.0,22.0,228.0,,71.0,211.0,Nebraska,2025,Kris Brown,Kris Brown_4878,4878.0
10520,5271,,,,,,,,,,,,,,,,,0.0,,,Kris Mangum,kris mangum,TE,CAR,,,1988.0,,,,,70.0,185.0,McNeese State,2025,Kris Mangum,Kris Mangum_<NA>,
9534,3102,,,,,,,,,,,MangKr00,kris-mangum-1,713.0,2385.0,,4040.0,0.0,,,Kris Mangum,kris mangum,TE,FA,1973-08-15,47.7,1997.0,7.0,27.0,228.0,,76.0,252.0,Mississippi,2025,Kris Mangum,Kris Mangum_4040,4040.0
104,17134,3aa9330e-5201-4e99-ba55-0102f76bfe05,27487.0,00-0040131,128374.0,12547.0,58274.0,4613202.0,,,3167684.0,WillKy03,,19126.0,,1812.0,41864.0,0.0,25912.0,,Kyle Williams,kyle williams,WR,NEP,2002-11-13,22.9,2025.0,3.0,5.0,69.0,,71.0,190.0,Washington State,2025,Kyle Williams,Kyle Williams_41864,41864.0
6334,9997,423cfbc1-446f-4670-b9dc-4b8d7f67745d,9845.0,00-0027608,5729.0,638.0,2508027.0,13488.0,24182.0,,1113505.0,WillKy01,kyle-williams-1,6699.0,5957.0,,24182.0,322946.0,11594.0,,Kyle Williams,kyle williams,WR,DEN,1988-07-19,32.8,2010.0,6.0,37.0,206.0,KyleWilliams_10,70.0,186.0,Arizona State,2025,Kyle Williams,Kyle Williams_24182,24182.0
10379,4736,,,,,,,,,,,,,,,,,0.0,,,Lamont Jordan,lamont jordan,RB,NYJ,,,1990.0,,,,,75.0,235.0,Southern Mississippi,2025,Lamont Jordan,Lamont Jordan_<NA>,
8600,4943,,,,,,,,,688.0,235223.0,JordLa00,lamont-jordan-1,2223.0,883.0,,5496.0,0.0,,,Lamont Jordan,lamont jordan,RB,FA,1978-11-11,42.5,2001.0,2.0,18.0,49.0,,70.0,230.0,Maryland,2025,Lamont Jordan,Lamont Jordan_5496,5496.0
8107,6955,,,00-0021976,1343.0,,28063.0,4485.0,,,396164.0,JohnLa00,larry-johnson-1,3022.0,1315.0,,6363.0,184529.0,,,Larry Johnson,larry johnson,RB,FA,1979-11-19,41.5,2003.0,1.0,27.0,27.0,,73.0,235.0,Penn State,2025,Larry Johnson,Larry Johnson_6363,6363.0
10299,4566,,,,,,,,,,,,,,,,,0.0,,,Larry Johnson,larry johnson,WR,MIA,,,1991.0,7.0,15.0,,,,,Florida State,2025,Larry Johnson,Larry Johnson_<NA>,
8851,5727,,,,,,,,,1851.0,187742.0,ColeLa00,laveranues-coles-1,1337.0,109.0,,5107.0,25226.0,,,Laveranues Coles,laveranues coles,WR,FA,1977-12-29,43.4,2000.0,3.0,16.0,78.0,,71.0,199.0,Florida State,2025,Laveranues Coles,Laveranues Coles_5107,5107.0
9744,1806,,,,,,,,,,,,,,,,,0.0,,,Laveranues Coles,laveranues coles,WR,NYJ,1972-11-11,48.5,1995.0,4.0,18.0,,,68.0,174.0,Florida,2025,Laveranues Coles,Laveranues Coles_<NA>,
10301,4578,,,,,,,,,,,,,,,,,0.0,,,Leon Johnson,leon johnson,RB,NYJ,,,1991.0,8.0,6.0,,,,,Nebraska,2025,Leon Johnson,Leon Johnson_<NA>,
9469,2992,,,,,,,,,,,JohnLe00,leon-johnson-1,809.0,,,,0.0,,,Leon Johnson,leon johnson,RB,FA,1974-07-13,46.8,1997.0,4.0,8.0,104.0,,,215.0,North Carolina,2025,Leon Johnson,Leon Johnson_<NA>,
9144,4026,,,,,,,,,,,,,,,,,0.0,,,Leroy Hoard,leroy hoard,RB,FA,1976-07-25,44.8,1999.0,5.0,29.0,,,68.0,180.0,Northwestern St,2025,Leroy Hoard,Leroy Hoard_<NA>,
10335,1311,,,,,,,,,,,HoarLe00,leroy-hoard-1,,,,,0.0,,,Leroy Hoard,leroy hoard,RB,FA,,,1990.0,2.0,20.0,45.0,,71.0,225.0,Michigan,2025,Leroy Hoard,Leroy Hoard_<NA>,
9873,1354,,,,,,,,,,,JohnLe01,leshon-johnson-1,,,,,0.0,,,Leshon Johnson,leshon johnson,RB,FA,1971-01-15,50.3,1994.0,3.0,19.0,84.0,,71.0,203.0,Northern Illinois,2025,Leshon Johnson,Leshon Johnson_<NA>,
10302,4584,,,,,,,,,,,,,,,,,0.0,,,Leshon Johnson,leshon johnson,RB,FA,,,1991.0,8.0,14.0,,,,,Oklahoma,2025,Leshon Johnson,Leshon Johnson_<NA>,
10303,4590,,,,,,,,,,,,,,,,,0.0,,,Lonnie Johnson,lonnie johnson,TE,KCC,,,1991.0,9.0,1.0,,,,,Maryland,2025,Lonnie Johnson,Lonnie Johnson_<NA>,
9874,1356,,,,,,,,,,,JohnLo00,lonnie-johnson-2,,,,,0.0,,,Lonnie Johnson,lonnie johnson,TE,FA,,,1994.0,2.0,32.0,61.0,,75.0,235.0,Florida State,2025,Lonnie Johnson,Lonnie Johnson_<NA>,
10650,1074,,,,,,,,,,,,,,,,,0.0,,,Luther Broughton,luther broughton,TE,PHI,,,1981.0,3.0,,,,77.0,245.0,Southern California,2025,Luther Broughton,Luther Broughton_<NA>,
9500,3035,,,,,,,,,,,BrouLu00,,817.0,,,,0.0,,,Luther Broughton,luther broughton,TE,FA,1974-11-30,46.4,1997.0,5.0,25.0,155.0,,,,,2025,Luther Broughton,Luther Broughton_<NA>,
10610,1056,,,,,,,,,,,,,,,,,0.0,,,Macey Brooks,macey brooks,WR,CHI,,,1984.0,,,,,72.0,190.0,Western Carolina,2025,Macey Brooks,Macey Brooks_<NA>,
9483,3009,,,,,,,,,,,BrooMa00,,741.0,,,,0.0,,,Macey Brooks,macey brooks,WR,FA,1975-02-02,46.3,1997.0,4.0,31.0,127.0,,77.0,220.0,James Madison,2025,Macey Brooks,Macey Brooks_<NA>,
9146,4030,,,,,,,,,,,JohnMa00,malcolm-johnson-1,1186.0,,,,0.0,,,Malcolm Johnson,malcolm johnson,WR,FA,1977-08-27,43.7,1999.0,5.0,33.0,166.0,,76.0,210.0,Notre Dame,2025,Malcolm Johnson,Malcolm Johnson_<NA>,
10304,4593,,,,,,,,,,,,,,,,,0.0,,,Malcolm Johnson,malcolm johnson,WR,PIT,,,1991.0,9.0,5.0,,,,,Arkansas State,2025,Malcolm Johnson,Malcolm Johnson_<NA>,
4179,12345,96b38cbb-4709-4c5f-89c7-f9fd7fa77a95,14091.0,00-0032068,9628.0,2496.0,2553446.0,2516316.0,28583.0,,2174190.0,JohnMa06,malcolm-johnson-2,10480.0,10569.0,,28583.0,555630.0,16955.0,,Malcolm Johnson,malcolm johnson,RB,SFO,1992-08-11,28.7,2015.0,6.0,19.0,195.0,,73.0,231.0,Mississippi State,2025,Malcolm Johnson,Malcolm Johnson_28583,28583.0
8932,5817,,,00-0019599,684.0,,25478.0,2299.0,,,187501.0,BulgMa00,marc-bulger-1,2353.0,369.0,,5197.0,25316.0,,,Marc Bulger,marc bulger,QB,FA,1977-04-05,44.1,2000.0,6.0,2.0,168.0,,75.0,208.0,West Virginia,2025,Marc Bulger,Marc Bulger_5197,5197.0
10491,1302,,,,,,,,,,,,,,,,,0.0,,,Marc Bulger,marc bulger,QB,NOS,,,1988.0,8.0,12.0,,,67.0,196.0,Kentucky,2025,Marc Bulger,Marc Bulger_<NA>,
9437,2955,,,,,,,,,,,EdwaMa00,marc-edwards-1,,1415.0,,3948.0,0.0,,,Marc Edwards,marc edwards,RB,FA,1974-11-17,46.5,1997.0,2.0,25.0,55.0,,,249.0,Notre Dame,2025,Marc Edwards,Marc Edwards_3948,3948.0
9941,2622,,,,,,,,,,,,,,,,,0.0,,,Marc Edwards,marc edwards,RB,NEP,1971-11-21,49.5,1994.0,7.0,1.0,,,79.0,285.0,San Diego State,2025,Marc Edwards,Marc Edwards_<NA>,
9255,3315,,,,,,,,,,,NashMa00,marcus-nash-1,2118.0,,,,0.0,,,Marcus Nash,marcus nash,WR,FA,1976-02-01,45.3,1998.0,1.0,30.0,30.0,,75.0,195.0,Tennessee,2025,Marcus Nash,Marcus Nash_<NA>,
10394,6060,,,,,,,,,,,,,,,,,0.0,,,Marcus Nash,marcus nash,WR,FA,,,1990.0,7.0,12.0,,,,,Auburn,2025,Marcus Nash,Marcus Nash_<NA>,
10701,456,,,,,,,,,,,,,,,,,0.0,,,Mario Bates,mario bates,RB,DET,,,1970.0,,,,Bengals,,,,2025,Mario Bates,Mario Bates_<NA>,
9849,1037,,,,,,,,,,,BateMa00,mario-bates-1,,,,,0.0,,,Mario Bates,mario bates,RB,FA,1973-01-16,48.3,1994.0,2.0,15.0,44.0,,73.0,217.0,Arizona State,2025,Mario Bates,Mario Bates_<NA>,
11294,5552,,,,,,,,,,135637.0,,,1258.0,2308.0,,4930.0,0.0,,,Mark Campbell,mark campbell,TE,FA,1975-12-06,45.4,0.0,,,,,78.0,260.0,Michigan,2025,Mark Campbell,Mark Campbell_4930,4930.0
9988,1386,,,,,,,,,,,,,,,,,0.0,,,Mark Campbell,mark campbell,TE,CLE,1970-09-17,50.6,1993.0,7.0,14.0,,,74.0,192.0,Jackson State,2025,Mark Campbell,Mark Campbell_<NA>,
10094,1126,,,,,,,,,,,ChmuMa00,mark-chmura-1,251.0,,,,0.0,,,Mark Chmura,mark chmura,TE,FA,,,1992.0,6.0,17.0,157.0,,77.0,240.0,Boston College,2025,Mark Chmura,Mark Chmura_<NA>,
10117,1686,,,,,,,,,,,ChmuMa00,mark-chmura-1,,,,,0.0,,,Mark Chmura,mark chmura,TE,FA,,,1992.0,6.0,27.0,157.0,,73.0,255.0,Nebraska,2025,Mark Chmura,Mark Chmura_<NA>,
12086,393,,,,,,,,,,,,,,,,,,,,Marlon Barnes,marlon barnes,RB,CHI,,,,,,,,,,,2025,Marlon Barnes,Marlon Barnes_<NA>,
11125,4760,,,,,,,,,,,,,1528.0,,,,0.0,,,Marlon Barnes,marlon barnes,RB,FA,1976-03-13,45.2,0.0,,,,,69.0,215.0,Colorado,2025,Marlon Barnes,Marlon Barnes_<NA>,
9077,3942,,,,,,,,,,133228.0,BookMa00,marty-booker-1,1277.0,2449.0,,4728.0,0.0,,,Marty Booker,marty booker,WR,FA,1976-07-31,44.8,1999.0,3.0,17.0,78.0,,72.0,205.0,Northeast Louisiana,2025,Marty Booker,Marty Booker_4728,4728.0
12116,846,,,,,,,,,,,,,,,,,,,,Marty Booker,marty booker,WR,CHI,,,,,,,,,,,2025,Marty Booker,Marty Booker_<NA>,
9839,3828,,,,,,,,,,,,,,844.0,,,0.0,,,Marvin Harrison,marvin harrison,WR,IND,1973-08-26,47.7,1995.0,2.0,17.0,,,75.0,315.0,TCU,2025,Marvin Harrison,Marvin Harrison_<NA>,
382,16614,e8da21a8-796d-48a2-b644-57d08983ae01,23064.0,00-0039849,145056.0,11628.0,57125.0,4432708.0,40893.0,,26701883.0,HarrMa09,marvin-harrison-jr-1,17674.0,,1585.0,40893.0,0.0,24974.0,1287828.0,Marvin Harrison Jr.,marvin harrison,WR,ARI,2002-08-11,23.2,2024.0,1.0,4.0,4.0,,75.0,220.0,Ohio State,2025,Marvin Harrison,Marvin Harrison_40893,40893.0
9844,3852,,,,,,,,,,,,,,,,,0.0,,,Matt Hasselbeck,matt hasselbeck,QB,SEA,,,1995.0,6.0,5.0,,,,,California,2025,Matt Hasselbeck,Matt Hasselbeck_<NA>,
